ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size,CategoryValid,CorrectedCategory
{39C89502-0249-4E8F-9697-00263FE280CC},BRA36736135R,192790327280,EBPG05ARXA,,Bike - Parts - Brakes,Shimano - Pad Shimano G05a-rx Resin Black - 1,Shimano,Black,,TRUE,Bike - Parts - Brakes
{60D19208-943B-495B-8D1D-0059C6FE2879},JAG70704148M,4715910024065,94SS3500,CA4433,Bike - Parts - Cables & Housing,Shimano - Sport Brake Cable Slick Stainless 1.5x3500mm Sramshimano - Mountain - Tandem,shimano,,,TRUE,Bike - Parts - Cables & Housing
{5360A72F-6F1F-4598-9CCC-00FB96D65C86},430700,601479164998,430700,430700,Bike - Parts - Tubes,Bontrager - Tube Standard Pv48 - 29 X 2.00 - 2.40,Bontrager,,,TRUE,Bike - Parts - Tubes
{1887E8B4-AF1C-40B7-AF20-01728A4F8FFB},FUL49635717D,8033959999103,4-R5-004,HU6095,Bike - Parts - Bearings,Fulcrum - Cartridge Bearing For Racing 5 7 Sport And - Red - Wind,fulcrum,,,TRUE,Bike - Parts - Bearings
{62DEE05F-AE8E-4448-993A-017698329469},JAG53944408K,4715910022788,BSA028,BR4059,Bike - Parts - Cables & Housing,Jagwire - Road Sport Indexed - Adjuster - Barrel,jagwire,Black,,TRUE,Bike - Parts - Cables & Housing
{6F3ABF21-FE1C-4FDB-A45D-01BAB18A84EE},580941,840226145457,BAA1054,,Bike - Parts - Bearings,Cane Creek - 36x45 Bearing - 41mm - Each,Cane Creek,,,TRUE,Bike - Parts - Bearings
{6E1523B5-D4FB-48F0-8363-01CDD5357599},JAG70556074M,4715910024041,94SS2750,CA4431,Bike - Parts - Cables & Housing,Jagwire - Mountain Sport Slick Stainless Brake Cable - 2750mm,jagwire,,2750MM,TRUE,Bike - Parts - Cables & Housing
{FE6E711C-F816-4923-92F1-01F63BFC6FA2},562238,710845804755,00.2518.030.011,,Bike - Parts - Chains,Pc-gx Eagle Solid-pin Chain 126 Link Silver/gray,,,,TRUE,Bike - Parts - Chains
{02388412-FE85-4403-B0F7-01FCDE40D513},W529222,601479565245,W529222,W529222,Bike - Parts - Suspension,Trek - Part Trek Bolt M12 X 1.25 X 21 - Alloy - Black,Trek,,,TRUE,Bike - Parts - Suspension
{2779553D-8784-4E5B-91DE-02060747AB45},517617,710845760068,00.5318.003.005,,Bike - Parts - Brakes - Pads,Sram - Avid Guide/trail Disc Brake Pads - Sintered Compound Steel,Sram,,,TRUE,Bike - Parts - Brakes - Pads
{8C4AF68A-7D6D-4D54-82EC-02564AF26862},BRE34351337M,5055308116880,DMR-G-BREN2-THICK-GU,,Bike - Parts - Grips and Tape - Grips,Dmr - Deathgrip Flangeless Grips - Thick - Lock-on - Gum,DMR,,,TRUE,Bike - Parts - Grips and Tape - Grips
{2C083D73-3D1E-4CEE-9606-025A5A842250},415893,689228289635,ISMBTR1A,,Bike - Parts - Electric,Shimano - Di2battryexternal - Sm-btr1,Shimano,,,TRUE,Bike - Parts - Electric
{1C5E1A9A-967A-478E-8C0F-03682127FA96},TUB36831964M,072774632183,547035Q4,63218,Bike - Parts - Tubes,Sunlite - 26 X1.90-2.35 Tube - Presta,sunlite,,26 X1.9-2.35,TRUE,Bike - Parts - Tubes
{904C6F33-FCE1-4084-8C58-037E196DF1D7},CAL39611616H,844171001899,98-22180,,Bike - Parts - Tools,Hayes - Carbon Caliper Rebuild Kit - Stroker - Trail,hayes,,,TRUE,Bike - Parts - Tools
{26D622BB-0C6F-472E-AD5F-03B3DD3C85C5},512709,689228610231,EBRT4000FX43SLP,,Bike - Parts - Brakes,Shimano - Br-t400 Brake Calipers - Front - S65/160mm,Shimano,Black,S65/160MM ,TRUE,Bike - Parts - Brakes
{D39C4550-F883-43A4-B0DE-040380588026},JBC20468446,,,,Bike - Parts - Wheels - Rear,"J&b - Cruiser Rear - Wheel - 26""",j&b,,,TRUE,Bike - Parts - Wheels - Rear
{453F1A22-7C68-4F50-B852-0423C71E463A},SHI70273818E,192790327327,EBPJ05ARFA,,Bike - Parts - Brakes - Pads,Shimano - Pad W/ Fin J05a-rf Pad Spring W/split Pin - 1 - Pai,Shimano,,,TRUE,Bike - Parts - Brakes - Pads
{5C551E18-53D8-425A-B402-04761A3757AB},FCM23694129K,689228352551,Y1LD98080,,Bike - Parts - Cranks & Chainrings,Shimano - Chainring - 32t - Black,shimano,,,TRUE,Bike - Parts - Cranks & Chainrings
{144FF66F-F293-4EB5-95F1-05C4B5CEF571},QBP409985254,003807,BO4011,BO4011,"Bike - Parts - Screws, Bolts and Fasteners",Qbp - Bo4011 '19 M3x10 Socket Head Screw - Each - M4x14,QBP,EACH,M4X14,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{64250519-6411-4996-94F0-0652C916F911},ROC10544328E,710845848339,00.4318.045.000,,Bike - Parts - Suspension,"Rockshox - Flanged Low Friction Dust Wiper Kit - 30mm, 5mm And 10mm - Foam - Rings",rockshox,,30MM,TRUE,Bike - Parts - Suspension
{70E315DF-3241-488D-A25E-0656889DBB5E},JB840268244D,018428,890810,890810-8-SPEED,Bike - Parts - Shifters,"Shimano - Nexus Shifter/brake/cable Combo - St-8s20 - 8 Sp, - 1560mm - Cable",shimano,1560-MM,8-SPEED,TRUE,Bike - Parts - Shifters
{EC07CE11-2E5C-40D2-9AEC-06569EC78D24},5251677,689228390102,Y00E98080,,Bike - Parts - Grips and Tape,Shimano - St-6800 Bracket Covers - Black,Shimano,Black,,TRUE,Bike - Parts - Grips and Tape
{C53FA877-EC3E-4DF8-A2C0-067128E6854F},5252912,601842681008,5252912,5252912,Bike - Parts - Tires,Bontrager - Bontrager H2 Hard-case Ultimate - 26x2.00 - Reflective,Bontrager,,,TRUE,Bike - Parts - Tires
{8467D3FD-40E9-4A69-9A83-06DADD34EAAF},5288406,601842875483,5288406,5288406,Bike - Parts - Bearings,Bontrager - Bontrager Hub 15267 - Llh - 15x26x7mm,Bontrager,,,TRUE,Bike - Parts - Bearings
{E7A5F04E-0759-40BF-B87D-07887B91C12D},W290376,745889540772,W290376,W290376,Bike - Parts - Suspension,Trek - Part Warranty Axle Nut Mainpivot M16x1.5 - 20mm - Hex,Trek,,,TRUE,Bike - Parts - Suspension
{646E3A1E-4240-4DBA-AE1C-078BFBCFF906},579351,601842029763,579351,579351,Bike - Parts - Tires,Bontrager - Bontrager H5 Hard-case Lite - 26x2.00 - Reflective,Bontrager,,,TRUE,Bike - Parts - Tires
{00382567-2E8B-45A2-8030-07ACD0C89986},W286347,745889934922,W286347,W286347,Bike - Parts - Suspension,Trek - Part Warranty Nut Insert M8x1.25 6.5 - Thk - Black,Trek,,,TRUE,Bike - Parts - Suspension
{5938085F-FCD2-4533-8996-07C926F997F7},W564407,601479891511,W564407,W564407,Bike - Parts - Tubes,Bontrager - Bontrager 24x2.8-3.0 - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{69A28650-D755-411B-8490-07E64D0C5E75},QTU49805434E,708752054486,52000981,TU5720,Bike - Parts - Tubes,Teravail - 20 X 1.75-2.125 Schrader Valve Tube 130g Low - Lead - Valve,teravail,,,TRUE,Bike - Parts - Tubes
{FC64E071-DC84-423A-843C-07F12F42D198},64791,745889071580,64791,64791,Bike - Parts - Tubes,Bontrager - Bontrager Standard 700x35-44c Presta - Valve - 48mm,Bontrager,,,TRUE,Bike - Parts - Tubes
{79AB352E-1222-4110-9AEC-080E1A799CA1},SHI34910640S,192790899640,,,Bike - Parts - Chains,Shimano - Shimano Lg500 Quick Link 11-speed 126 - Link - Silver,Shimano,Silver,,TRUE,Bike - Parts - Chains
{47D754C7-9948-43B3-BE3C-0989DEDF3FEE},W322175,768682378618,W322175,W322175,Bike - Parts - Derailleurs,Trek - Part Trek Fxhardtail 2010 Derailleur - Hanger - Black,Trek,,,TRUE,Bike - Parts - Derailleurs
{3C5DD41F-B204-4A70-9FE4-09A80B814FBD},JB228279987T,010035,20729'06,2072906-,Bike - Parts - Cranks & Chainrings,"Strong Light - Light - Light - Sl Chainring - Ceramic Teflon Treatment - 9/10sp, - 42t, - 135mm",strong light,Ceramic,"42T, 135MM",TRUE,Bike - Parts - Cranks & Chainrings
{1E69C97E-5D3B-4AD6-9171-09F6D229EDB3},QBP335196292,007336,FS2102,FS2102,Bike - Parts - Derailleurs,Qbp - Fs2102 '18 Derailleur Hanger - #102 - #102,QBP,,#102,TRUE,Bike - Parts - Derailleurs
{C547663C-F3E9-4A80-B58C-0A17F912F880},543241,192790639543,IBPK04SMXA,,Bike - Parts - Brakes - Pads,Shimano - Metallic Disc Brake Pads - K04s,Shimano,,K04S,TRUE,Bike - Parts - Brakes - Pads
{D0A8911F-8908-4D99-B0D3-0A9E4ED0B6ED},75264,763477002242,CT-5,,Bike - Parts - Tools,Park Tool - Mini Chain Brute 1-10sp Chain Tool - Ct-5,Park Tool,,,TRUE,Bike - Parts - Tools
{AFE81202-2936-4A6F-86AA-0ADC24E836E6},64779,745889071467,64779,64779,Bike - Parts - Tubes,Bontrager - Bontrager Standard 20x1.5-2.125 - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{B4E8C27F-5449-45AB-972E-0B0D4597A4E3},75187,763477000217,AWS-1,,Bike - Parts - Tools,Park Tool - 456mm Hex - Wrench - Aws-1,Park Tool,,,TRUE,Bike - Parts - Tools
{6C45AE0B-0FD7-4080-B900-0C0D398EFCC2},TEK9252294K,4717592030204,ABMD000077,BR7539,Bike - Parts - Brakes,"Tektro - Dual Piston Cable Actuated Mechanical Flat Mount Caliper - Md-c550, Short - Pull - Levers",tektro,Black,SHORT PULL LEVERS,TRUE,Bike - Parts - Brakes
{C9B499D7-954C-4D79-BFB5-0C379652D410},SHI77990203R,192790639468,IBPD02SMXA,,Bike - Parts - Brakes - Pads,Shimano D02s-mx Disc Brake Pad And Spring - Metal Compound Stainless Steel Back Plate One Pair,Shimano,,,TRUE,Bike - Parts - Brakes - Pads
{7803056C-DABB-49AF-BE40-0C76053B630F},WTB32483720M,714401655867,W065-0586,SA4079,Bike - Parts - Saddles,"Wtb - Volt Saddle - Chromoly, - Black, - Medium",WTB,,,TRUE,Bike - Parts - Saddles
{6417F3A2-67F8-4BA1-95ED-0CBD58DC7B20},542932,710845783784,00.5018.106.000,,Bike - Parts - Brakes - BrakeSet,"Sram - Level Hydraulic Post Mount Disc Brake And Lever - A1, Front",Sram,,,TRUE,Bike - Parts - Brakes - BrakeSet
{05057FCF-4F6A-4D57-9C46-0CF21CBE6C84},599453,601842376805,599453,599453,Bike - Parts - Tires,Bontrager - Bontrager H2 Hard-case Lite - 700x32c - Blackreflective,Bontrager,,,TRUE,Bike - Parts - Tires
{063BBC6E-E17C-4AA3-982D-0D6867C77858},MIC53624894E,4710495433646,MS29-LI,LD0212,Bike - Parts - Shifters,Shimano - Ms29 Left Twist Shifter - Triple - (shimano - Compatible),shimano,,,TRUE,Bike - Parts - Shifters
{8CAFBE95-20D9-4052-96A0-0D6913A7AE14},566764,601479861941,566764,566764,Bike - Parts - Tubeless Accessories,Bontrager Rectangular Base Tlr Valve Stem 55mm,Bontrager,,,TRUE,Bike - Parts - Tubeless Accessories
{238EB060-A483-45BA-B697-0DD3610F0655},411640,601479056811,411640,411640,Bike - Parts - Tubes,Bontrager - Bontrager Standard 26x1.75-2.125 - Schrader - Valve,Bontrager,,,TRUE,Bike - Parts - Tubes
{012713E9-B6E6-4568-A14E-0EADE53FDEEB},SHI70720405E,192790241814,EBPB05SRXA,,Bike - Parts - Brakes - Pads,Shimano - Pad W/o Fin B05s-rx Pad Spring W/3 Types - Of - Split,Shimano,,,TRUE,Bike - Parts - Brakes - Pads
{A86A1FC0-2336-4B28-9F28-0EC42339179B},TEK31345629S,4717592006513,ABPD000344,BR7353,Bike - Parts - Brakes - Pads,Tektro - Io Mechanical Disc Brake Pads W/ - Blister - Card,tektro,,IO,TRUE,Bike - Parts - Brakes - Pads
{FF2FD367-5CD1-4FD8-9110-0FE080EC7154},TIR44891687K,852975001472,DPB-1472,527765,Bike - Parts - Tubeless Accessories,Dynaplug - Part Dyna Plug Tubeless Tire Repair Plugs - 5 - Pack,Dynaplug,,,TRUE,Bike - Parts - Tubeless Accessories
{C11507B6-70EE-410D-AFF1-0FF963E7394D},STA3480774R,641300163646,16364,CE2420,Bike - Parts - Pedals,Stamp 2 Small Platform Pedals Raw Silver,,,,TRUE,Bike - Parts - Pedals
{A97D672D-72E4-4122-85E3-0FFB3DD965F4},5290385,710845875649,00.6418.039.000,5290385,Bike - Parts - Bottom Brackets,Truvativ - Truvativ Powerspline 68x113 - English - Silver,Truvativ,,,TRUE,Bike - Parts - Bottom Brackets
{EF5A48C9-1EA9-4355-A4F1-102FAC83EA5E},WHE43385766S,811079027078,BP0005,TL0074,Bike - Parts - Tools,Wheels Manufacturing - Manufacturing - Manufacturing Essential Kit - Bearing - Press,wheels manufacturing,,,TRUE,Bike - Parts - Tools
{59FEACB7-111E-4547-AA40-10C9D7934D6F},1040404,601842493694,1040404,1040404,Bike - Parts - Tires,Bontrager - Bontrager E6 Hard-case Lite - 26x2.00 - Reflective,Bontrager,,,TRUE,Bike - Parts - Tires
{BA4B9964-F1B9-48F6-A3F4-118C46801975},15X32776394S,7613052278773,HWGXXX0004785S,,"Bike - Parts - Screws, Bolts and Fasteners",Dt Swiss - Swiss - Ta End Cap Kit 350 - 370 - Hubs,dt swiss,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{000E0308-4D57-4928-8DB7-11C3096F4018},12X3085335S,7630024346124,HWGXXX00S3188S,,Bike - Parts - Hubs & Skewers,Dt Swiss - Swiss - End Cap Kit Xd - Rear - Hubs,dt swiss,,,TRUE,Bike - Parts - Hubs & Skewers
{D8773520-5B7F-40C3-89C2-12315F3E1ECD},CON53831966H,4019238080698,01020000000,TR8198,Bike - Parts - Tires,Continental Argotal Tire - 29 X 2.40 Tubeless Folding Black Soft Downhill Casing E25,Continental,,,TRUE,Bike - Parts - Tires
{9F6778B0-9995-4377-A7A2-1284F60186E4},SHI37722153W,689228337497,ESTA070RIX,,Bike - Parts - Brakes,"Shimano - Right Sti Shift/brake Lever - St-a070-r - 7 - Sp, - 2000mm",shimano,,7 SP RIGHT,TRUE,Bike - Parts - Brakes
{FAF3ACFA-B45B-4BD5-A4DE-12E27CFE8C57},DIS39533062L,689228880689,EMT2012KLF6RA100,,Bike - Parts - Brakes - Disc,"Shimano - Altus Hydraulic Disc Brake Assembled Set - Bl-mt201/br-ur300 - Front, - 1000mm",shimano,,"FRONT, 1000MM",TRUE,Bike - Parts - Brakes - Disc
{CB62D67A-68B0-48CA-AC60-12EA3590385D},SMM45201774I,689228108110,ISMMAF203PPA,ISMMAF203PPA,Bike - Parts - Brakes - Disc,Shimano - P/p Adpt 4 Disc Brk - Caliper03sm-ma-f203p/p - Fixi,Shimano,,,TRUE,Bike - Parts - Brakes - Disc
{1B38B187-1F52-4174-B27B-136F59E9EE04},5254511,710845808531,11.6218.030.260,,Bike - Parts - Cranks & Chainrings,"Sram - Gx Eagle Chainring - Black - 12sp, 32t , 3mm - X-sync Direct Mount",Sram,Black ,"32T, 12SP",TRUE,Bike - Parts - Cranks & Chainrings
{3FD37A87-2B21-4255-B39B-13A6C7451288},BRE31418531M,5055308113643,DMR-G-BREN-THICK-GU,,Bike - Parts - Grips and Tape,Dmr - Deathgrip Flanged Grips - Thick - Lock-on - Gum,DMR,,,TRUE,Bike - Parts - Grips and Tape
{2CDD2633-35EA-4E25-8BF1-13F2A8EA5A20},581077,601842089903,581077,581077,Bike - Parts - Tools,Bontrager - Bontrager Integrated Mtb System For Steerer - Tube - Intro,Bontrager,,,TRUE,Bike - Parts - Tools
{C16F766A-EB44-434D-A7AA-1552823342CA},JB2366578437,008271,26904,26904-#167,Bike - Parts - Derailleurs,J&b - 26904 '17 Derailleur Hanger 167 - Black - #167,j&b,BLACK,#167,TRUE,Bike - Parts - Derailleurs
{AF655FD2-E9E2-4D80-A01E-16267A3ED643},559006,601479760466,559006,559006,Bike - Parts - Wheels,Bontrager - Rear Bontrager Paradigm S11 700c - Tlr - Blackgrey,Bontrager,,,TRUE,Bike - Parts - Wheels
{43199D7D-FD27-4A9C-8862-162F7D8008AD},SHI413575045,017104,Y8LF98050,Y8LF98050-M6x30.5,Bike - Parts - Brakes,Shimano - Y8lf98050 '20 Br-m987 Caliper - Bolt - M6x30.5,shimano,,M6X30.5,TRUE,Bike - Parts - Brakes
{5F41A1DC-55D9-4FF6-90F7-165F229E8E75},5286068,701822997652,27502-V,,Bike - Parts - Tubeless Accessories,Cushcore - Tire Insert 27.5 650b Single - With - Valve,Cushcore,,,TRUE,Bike - Parts - Tubeless Accessories
{B1DCD206-18BE-4786-8B90-1678334055BA},582149,710845776458,00.4118.138.002,,Bike - Parts - Suspension,Rockshox Monarch Rt3 Rear Shock 7.25x1.90 184x48mm 2014-2015 Trek Fuel Ex 29 D1,Rockshox,,,TRUE,Bike - Parts - Suspension
{F5445533-3BED-4BB2-B729-16FAFF4BE696},LOC30525226R,711484161179,D70BR-B,OD3100,Bike - Parts - Forks,Odi - Fork Bumpers - Boxxer - Black - Pr,odi,,,TRUE,Bike - Parts - Forks
{D4117D26-4B9B-41DD-A44F-172EAAD48C29},CAB25138121N,4718287313084,P5709,,Bike - Parts - Cables & Housing,Ks - Collar I900 I950 - I7 - Eten,ks,,,TRUE,Bike - Parts - Cables & Housing
{504EC72B-118E-4E2F-96C0-17694F2CFFBC},269305,689228023307,Y8B298060,,Bike - Parts - Brakes - Pads,Shimano - Metallic Disc Brake Pads - M03,Shimano,,M03,TRUE,Bike - Parts - Brakes - Pads
{D3865D54-46A4-45DE-A10A-17D5346482BD},JAG89960753M,4715910025222,DCA073,BR0065,Bike - Parts - Brakes - Pads,"Jagwire - Sport Semi-metallic Hydraulic Disc Brake Pads - Stroker Trail, - Carbon, - Gram",jagwire,,"STROKER TRAIL, CARBON, GRAM",TRUE,Bike - Parts - Brakes - Pads
{E5C22A53-84A4-4A51-8349-188939693012},JAG61269057E,4715910018965,DCA052,BR7821,Bike - Parts - Brakes - Pads,"Jagwire - Mountain Semi-metallic Hydraulic Disc Brake Pad - Sole - Mx2, - Mx3",jagwire,,"SOLE MX2, MX3",TRUE,Bike - Parts - Brakes - Pads
{8EFC506D-1FF4-498F-9529-189329357683},QBP40667574D,689228613768,FD0024,FD0024,Bike - Parts - Derailleurs,"Shimano - 105 Front Derailleur - Fd-5800-f - Front, - 11sp",shimano,FRONT,11-SPEED,TRUE,Bike - Parts - Derailleurs
{A022D1B6-0B71-495F-9327-1894B3597DEA},63377,840226002330,.ASN8,,"Bike - Parts - Screws, Bolts and Fasteners",Cane Creek - Nut 1-18 Steel Some - 1-141-18 - Alum,Cane Creek,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{D526B518-9992-4491-BE78-18AA56C40888},ERG42661712N,4260477074737,42410301,HT0321,Bike - Parts - Grips and Tape - Grips,Ergon Gp1 Evo Biokork Grips - Lock-on Small Black/tan,Ergon,,,TRUE,Bike - Parts - Grips and Tape - Grips
{EDA67DA7-BB8A-46B3-BAEA-18DE9F8AD408},517009,601479320868,517009,517009,Bike - Parts - Derailleurs,Trek - Part Trek Stranglehold - Adjustable - Dropout,Trek,,,TRUE,Bike - Parts - Derailleurs
{32A25DD6-34A2-495B-9AE5-193EBC8B0C6F},CHA351435520,072774225804,,22580,Bike - Parts - Cranks & Chainrings,Sunlite - Sunlt Adapter - 22to19mm - Bgof10,sunlite,,,TRUE,Bike - Parts - Cranks & Chainrings
{D5DE6FFD-4BB1-4A3F-B6D9-1991BA55EAC2},WOL52999079K,810006807851,10430-B,,Bike - Parts - Cranks & Chainrings,Wolf Tooth Components - Wolf Tooth 104 Bcd 30t 4-bolt Drop Stop - B - Black,Wolf Tooth Components,Black,,TRUE,Bike - Parts - Cranks & Chainrings
{16AD67EF-7A67-4D4D-BBA1-19934DD4F489},280779,641300600127,10060,,Bike - Parts,Crank Brothers - Brothers - Premium Cleat - Ultra Durable Brass W/ 6 - Degree - Float,Crank Brothers,,,TRUE,Bike - Parts
{A90968B8-BA1C-41DF-A4CE-1995ECD16285},SHI63558290K,192790447827,ISLM8100RAP,,Bike - Parts - Shifters,Shimano - Lever Sl-m8100 Deore-xt - Right - 12-spd,Shimano,,,TRUE,Bike - Parts - Shifters
{8107D5FE-8452-4289-8B18-1A0C6BF449A4},599898,601842322239,599898,599898,Bike - Parts - Suspension,Trek - Part Trek Shock Mount Kit 69mmx10mm - 2020 - Black,Trek,,,TRUE,Bike - Parts - Suspension
{0068DD80-EE50-4300-924C-1A557D23F1CC},559669,710845805523,00.5018.037.014,,Bike - Parts - Brakes,"Sram - Centerline Disc Brake Rotor - Silver - 6 Bolt, 180mm",Sram,,"6 BOLT, 180 MM",TRUE,Bike - Parts - Brakes
{0053756A-8AAE-43BC-864B-1A9567B26115},END37660387M,185843000612,FK-6607,FK6607,Bike - Parts - Forks - Suspension,Enduro Seal And Wiper Kit For Marzocchi 32mm,Enduro,,,TRUE,Bike - Parts - Forks - Suspension
{10DF44A6-D70D-4750-87AF-1B836DFAA8EE},597293,641300162670,16267,,Bike - Parts - Pedals,Large - Stamp 1 Pedals - Black - Large,Large,Black,L,TRUE,Bike - Parts - Pedals
{D7E1AE9D-E7E2-472E-8DB8-1C2008B33C43},BBS33304671Y,072774213016,,21301,Bike - Parts,Origin8 - Set Or8 68x110.5 Torqlite Sq - Eng - Campy,origin8,,,TRUE,Bike - Parts
{18F5D428-A517-451F-B072-1C31EFD043FF},270473,710845019517,86.2706.114.105,,Bike - Parts - Chains,Sram - Cn Pc951 114li W Pwr.lnk - 9spd - 1pc,Sram,,,TRUE,Bike - Parts - Chains
{B6D7B0EF-4FD1-4B91-B0F0-1C4ABCCC88B3},5254534,710845828041,00.5315.035.031,,Bike - Parts - Brakes - Pads,Sram - Db Brake Pad Orgstl - Elxrdblvl - Pwr,Sram,,,TRUE,Bike - Parts - Brakes - Pads
{D5527F79-9AAE-43C1-B74F-1C60906454D1},88556,763477000491,BBT-9,,Bike - Parts - Tools,Park Tool - Hollowtech-ii Bb Cup/arm Tool - Bbt-9,Park Tool,,,TRUE,Bike - Parts - Tools
{C5F7882A-BD8A-4BD4-B743-1C6D813B9FF3},STE24452363K,072774580095,,58009,Bike - Parts - Stems,"Origin8 - Pro-fit Alloy Ergo Threadless Stem - 80 X 25.4, - +/- - 8°",origin8,,"80 X 25.4, +/- 8°",TRUE,Bike - Parts - Stems
{C2826E38-FB20-4E3A-8B6C-1C7BA7CCADB7},5265391,601842640722,0275.007.546-VE8,5265391,Bike - Parts - Electric,Bosch - Bosch Powertube 625w - Vertical - Us,Bosch,,,TRUE,Bike - Parts - Electric
{CDFC09FC-EC65-4B53-941D-1C8B7BF1FA25},433292,689228744707,ISMRT86M2,,Bike - Parts - Brakes - Disc,Shimano - Rotorxt180mmice6-bolt - Sm-rt86xt180mm6-bolt,Shimano,,,TRUE,Bike - Parts - Brakes - Disc
{03D29260-33EB-44CE-8EDF-1D085D574100},413573,185843000094,6902LLB,,Bike - Parts - Bearings,Enduro - Cartridge Bearing - 6902 - 15x28x7,Enduro,,,TRUE,Bike - Parts - Bearings
{85ACB244-3280-43C8-9E27-1DAAE0707160},MIS345751953,009677,#3,#3-#3,Bike - Parts - Derailleurs,Misc Hanger#3 Derailleur Hanger #3 Black #3,,BLACK,#3,TRUE,Bike - Parts - Derailleurs
{24860342-DDF0-42C0-A1A6-1DFEB5DD616D},5251502,689228344129,EFDTY700TSX6,,Bike - Parts - Derailleurs,Shimano - Tourney Fd-ty700 Triple Top Swing Dual-pull Front Derailleur - 7/8 Sp,Shimano,Series Color,,TRUE,Bike - Parts - Derailleurs
{622A5EDD-1859-4C48-8B0B-1E0F16F607C1},PRO29362545K,768686259920,,,Bike - Parts,Blackburn - Plugger Co2 Inflator Kit - Black,blackburn,Black,,TRUE,Bike - Parts
{1FF3480B-501D-40CF-A0AD-1E201A3285E5},W532843,601479564569,W532843,W532843,Bike - Parts - Bearings,Trek - Part Trek Fsa - Bearing - 1.5in,Trek,,,TRUE,Bike - Parts - Bearings
{810FC199-635A-4548-90CE-1E3343753856},JAG42724041E,4715910041888,DCAB98,BR3215,Bike - Parts - Brakes - Pads,"Jagwire - Pro Ebike Disc Brake Pads - Sram - G2, - Guide",jagwire,,,TRUE,Bike - Parts - Brakes - Pads
{826167D1-0862-4A0E-AF5B-1E57A60DB299},W300580,745889650594,W300580,W300580,"Bike - Parts - Screws, Bolts and Fasteners",Trek - Trek Hanger Bolt Atb 2010 For 8 Series - Rear - Each,Trek,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{E302FDE2-7143-4F6C-A0B1-1F860D2D5CF6},W438471,601479217656,W438471,W438471,Bike - Parts - Wheels,Trek - Rear Bontrager Duster Elite Xd Tlr - 27.5 - Black,Trek,,,TRUE,Bike - Parts - Wheels
{AF0435D3-1498-49C3-BF3A-1FEA7437E062},5255119,815189020110,10870,,Bike - Parts - Hubs & Skewers,Rockymounts - Thru-axle - Adapters - Black,Rockymounts,,,TRUE,Bike - Parts - Hubs & Skewers
{50A5E7B3-45A3-4276-B3EA-203FCA1CA0AE},JAG58509900O,4715910020067,DCA063,BR7822,Bike - Parts - Brakes - Pads,Jagwire - Sport Semi Metallic Hydraulic Disc Brake Pads - Formula - Oro,jagwire,,FORMULA ORO,TRUE,Bike - Parts - Brakes - Pads
{CB9F8FF7-DD0C-4888-B8E7-205C18E20FBC},581403,840226078304,BAA1130,,Bike - Parts - Bearings,Cane Creek - Sealed Cartridge Bearings 41mm - 1-18 - Ea,Cane Creek,,,TRUE,Bike - Parts - Bearings
{BBC2702B-2BDF-4680-B5CE-2072E8B698E7},PAR53363447R,763477004888,PH-T1.2,TL5328,Bike - Parts - Tools,Park Tool - Ph-t1.2 P-handle Torx Compatible Driver Set - With - Holder,Park Tool,,,TRUE,Bike - Parts - Tools
{CF864536-55C1-4928-9470-207E3863A5DA},PUS62438254T,840031601254,PK-FEB-690-100,RS0016,Bike - Parts - Suspension,Push Industries - Industries - Industries Polymer Rear Shock Eyelet Bearing 2-pieces For - One - Eyelet,push industries,,,TRUE,Bike - Parts - Suspension
{B5EF48D0-2C40-4129-A3AA-20A023D2E098},5251173,689228157675,Y1E512100,,"Bike - Parts - Screws, Bolts and Fasteners",Shimano - Clamp Bolt - 1e5 - 1210,Shimano,,,TRUE,"Bike - Parts - Screws, Bolts and Fasteners"
{094B4FD8-0E94-4D11-8E21-20BAFC0B4E92},W511147,601479429080,W511147,W511147,Bike - Parts - Suspension,Trek - Part Trek Bolt M8 X 1.25 - X - 64,Trek,,,TRUE,Bike - Parts - Suspension
{B6DBC097-E7E6-4FB2-9DAB-20F0D5E54151},WIR221868972,4019238024999,C1230120,,Bike - Parts - Tires,Continental Cross King Tire - 26 X 2.20 Clincher Wire Black Puregrip E25,Continental,,,TRUE,Bike - Parts - Tires
{9BCF29F1-D247-4988-A735-20FDF0A221F1},ERG23754157K,840226070193,BAH0001K,,Bike - Parts - Grips and Tape,Cane Creek - Creek - Control Bar - Ends - Black,cane creek,,,TRUE,Bike - Parts - Grips and Tape
{78A183EF-E338-4F25-ACA9-212654F05422},CAB40442449R,630950040858,B-246-06,,Bike - Parts - Cables & Housing,Odyssey - Rotor Ody Gyro Knarps Cable - Shortner ,odyssey,,,TRUE,Bike - Parts - Cables & Housing
{B595D157-6333-49F6-93C8-214E93B3C9AA},RES4219563T,192790241838,EBPB05SRXCS,EBPB05SRXCS,Bike - Parts - Brakes - Pads,Shimano - Pad W/o Fin B05s-rx Pad Spring W/3 Types - Of - Split,shimano,,,TRUE,Bike - Parts - Brakes - Pads
