ID,SKU,UPC,MPN,VPN,Category,Description,Brand,Color,Size
{216A95A1-93BE-4813-BEDA-DCE5B3035A2A},MAX56733805L,,,TR0533,Bike - Parts - Tires,Maxxis - Minion DHF tire - 27.5x2.6 - black - exo - wide ,maxxis,,
{31CC6C17-A211-4BE2-89A1-DD332A2DB739},CON104367576T,4019238055580,C1027128,,Bike - Parts - Tires,TIR CNT GP5000STR 700X28 BK/BR,Continental Tire,,
{F782A058-ED1A-41C9-80B3-DD6BF048004B},SUS30514338Z,611056142653,025-03-023,,Bike - Parts - Forks,Fox 5 weight damper fluid 1 quart,Fox,,
{AE05508C-CE7C-45E7-8CDD-DDB30466457D},W5256339,601842824740,5256339,W5256339,Bike - Parts - Bearings,Bearing Trek suspension 6800 max 19x10x8mm black,Trek,,
{A056B156-9880-4A37-97D4-DDD0A1154D22},WOL93297217K,810006808247,SDM30-BST-B,CR4827,Bike - Parts - Cranks & Chainrings,Wolf Tooth Direct Mount Chainring - 30t SRAM Direct Mount Drop-Stop B For SRAM 3-Bolt Boost Cranks 3mm Offset Black,Wolf Tooth,,
{9527A325-849A-4CF7-944A-DDE8D525B683},TRU44694132,710845414916,11.6915.027.000,CR2516,Bike - Parts - Cranks & Chainrings,Truvativ - gxp crank arm self-extracting bolts,truvativ,,
{F1A28298-2E2A-4F01-AD5D-DDFBDD113416},AGG26926593T,4717784033228,TB85984000,,Bike - Parts - Tires,Aggressor Tire 27.5 x 2.5 exotrwt,maxxis,,
{BBC76E6D-A42D-4549-B9B5-DE6D5582B59A},CAB29893658K,072774141685,BK955BKZ,14168,Bike - Parts - Cranks & Chainrings,Cable Boot sunlt v-brake rubber blk,sunlite,,
{9AECA3F7-629C-4073-A581-DEAB412B2FC6},560043,689228768833,ICSHG8001111134,,Bike - Parts - Cassettes & Freewheels,"Shimano Ultegra CS-HG800 Cassette - 11 Speed, 11-34t, Silver",Shimano,Champagne,
{C1AB067A-0987-458E-94BF-DEF19C84B7B5},439622,763477006745,SPK-1,,Bike - Parts - Tools,Stainless Steel spork spk-1,Park Tool,,
{173422DD-38A5-49BA-A090-DF4581EDE373},526143,847746009863,AS0088,,Bike - Parts - Tubeless Accessories,Brass Presta valve stem 35mm universal - 25box,Stan'S Notubes,,
{718EE2E2-D09E-446C-833D-DF6A3716C74A},SKF42820962M,,,FK0201,Bike - Parts - Suspension,Skf - low-friction dust wiper seal kit - rockshox 36mm,skf,,36 MM
{C2432182-651F-4D7F-A559-DF795ABFFAC9},582352,4019238581430,,,Bike - Parts - Tires,Continental Gatorskin Tire - 700 x 28 Clincher Folding Black PolyX Breaker,,,
{FCA00528-0931-4A16-BE22-E01FBBACEABE},5307014,4550170327361,EBPD03SRXA,5307014,Bike - Parts - Brakes - Pads,Shimano D03s resin disc brake pads,Shimano,,
{EAA81610-87FA-4C94-ABE8-E0DF8129FB85},TUB42793420E,601479016549,89773,89773,Bike - Parts - Tubes,Tube Bontrager trike 8x3 90degree schrader valve,Bontrager,,
{64CD1FEB-A9BA-450D-A1DF-E13C16C76FE1},411835,601479050086,411835,411835,Bike - Parts - Tubes,Tube Bontrager standard 700x20-25c presta valve 48mm,Bontrager,,
{F9E59B75-ED82-4FDB-849A-E17B886E257D},W333770,768682926451,W333770,W333770,Bike - Parts - Hubs & Skewers,Skewer Trek abp boost 148 148x12mm old 198mm,Bontrager,,
{952DC4D6-9A62-4330-97BD-E198C14EE500},W290057,768682278291,W290057,W290057,Bike - Parts - Suspension,Suspension Part trek topfuel 09 pivot spacer 18x18x2al black,Trek,,
{09AC3064-13EF-4541-95B3-E19F812E491B},W282876,768682253502,W282876,W282876,Bike - Parts - Suspension,Suspension Part trek bolt m8x1.25x54 alloy black,Trek,,
{82CDE42D-5EA0-4FBA-8D18-E1F75A1C8CBC},TIR40367151T,4717784039695,TB00308200,,Bike - Parts - Tires,Tires Max assegai 27.5x2.5 bk fold120 3cgexotrwt,maxxis,,
{B68513F9-86A5-4E52-BDC2-E2BB2C69CC62},JAG70722515,,DCAB85,BR3213,Bike - Parts - Brakes - Pads,"Jagwire Pro ebike disc brake pad fits shimano xtr m9000, xt m8000, slx m7000, deore m615",shimano,,
{4FBDD675-BBFB-416D-984B-E2E4E6CD24DD},84189,763477008855,TWS-2,,Bike - Parts - Tools,Folding Torx wrench set tws-2 - green,Park Tool,,
{5BF19A86-69DE-4917-ADE9-E35009978919},QBP27585949G,000125,HU6095,HU6095,Bike - Parts - Bearings,QBP Hu6095 '17 cartridge bearing,QBP,,
{048392A2-0F14-4A9C-8C89-E3E6A5AD6A4A},WIR221708224,4019238024913,C1230100,,Bike - Parts - Tires,Continental - wire bead trail king tire - 26 x 2.4,continental,Black,26X2.4
{4FBE194F-E9BA-40D2-BB89-E437AFDD974B},MAX57208227D,4717784040387,TB00394100,TR1870,Bike - Parts - Tires,Maxxis Overdrive Excel Tire - 700 x 35 Clincher Wire Black SilkShield,Maxxis,,
{80319737-BBC4-4068-9EA3-E484933DA976},513800,601479238767,513800,513800,Bike - Parts - Tubes,Tube Bontrager standard 27.5 x 2.2-2.5 pv 48mm,Bontrager,,
{87DA3483-1BAE-4BD7-8014-E4FF30FA3499},5253027,192790636023,ISLM5100RA1P,,Bike - Parts - Shifters,Shift Lever sl-m5100-r deore right 11-speed rapidfi,Shimano,,
{630A42F8-0406-459E-9B55-E53D841166AB},HAY47112191M,847863022110,,22121,Bike - Parts,Reynolds Arx ar atrs atr trs tr disc hub end cap - front 12mm,hayes,,12 MM
{19CB1CEF-58BC-40EA-AA17-E54AC4F15250},PRO37725212K,400310008428,370-0239,,Bike - Parts - Cranks & Chainrings,"Fsa - pro road chainring - black - 39t, 5 bolt",full speed ahead,Black,"39T, 5 BOLT"
{F14DA3FC-84D8-4E69-9EB0-E5710DDDC8FA},QTU43243644E,708752053922,50300789,TU5700,Bike - Parts - Tubes,Q-tubes - 12.5 x 1.75-2.25 tube - 35mm schrader valve,teravail,,12.5 X 1.75-2.25
{06DDC7B5-7532-49F7-8E4F-E584B45FB45F},SRA42155174T,,,,Bike - Parts - Suspension,"Sram Air can std, high volume and debonair parts kit",sram,,
{EDD516DA-B66C-467B-8FA8-E5B66DEE832C},DIS383118805,192790447285,EMT501EJLFPMA100,BR0729,Bike - Parts - Brakes - Disc,"Shimano Deore BL-MT501/BR-MT520 Disc Brake and Lever - Front, Hydraulic, Post Mount, Black",shimano,,1000MM
{7F99855D-BCC6-4B49-9755-E5C1C9B1D3A6},579764,601842095874,579764,579764,Bike - Parts - Tires,Tire Bontrager xr3 comp 27.5x2.80,Bontrager,,
{DC3D33C1-0BEA-466E-9A8C-E5F9D516F4BC},SHI50149032K,192790595702,Y13098582,,Bike - Parts - Cables & Housing,Shop - shimano - hydraulic disc brake - sm-bh90 -ss (per foot),shimano,Black,
{9127A28A-A1EC-4903-9C7E-E64101B14D8C},510170,710845753374,00.2518.006.000,,Bike - Parts - Chains,Cn Pc1130 114li w pwr.lck 11s 1pcs,Sram,,
{866B1E86-EF3B-42C7-B5B3-E6693FC7DC71},TIR35467741C,4717784025117,TB88987000,590314,Bike - Parts - Tires,Maxxis - mud wrestler tubeless ready tire - 700 x 33,maxxis,,700 X 33
{740E6CD1-66F6-4C7F-98BC-E6B2A349DBC7},SHI56487740K,4550170897734,ERDM30208SGSL,RD4111,Bike - Parts - Derailleurs,Shimano Acera RD-M3020-SGS Rear Derailleur - 7/8 Speed Long Cage Black,Shimano,,
{5392CE92-7342-401F-B755-E6DE49776B31},549337,601479687169,549337,549337,Bike - Parts - Saddles,Saddle Bontrager boulevard 205mm black,Bontrager,,
{A43667F8-D3BE-4DAA-9D2F-E6DEE64716AE},SRA36402571M,710845882203,00.5318.039.000,00.5318.039.000,Bike - Parts - Brakes - BrakeSet,"Sram Disc brake hose kit - black banjo, 2000mm",sram,BLK,2000
{389A011A-59E3-46CF-BAA7-E73916D588BA},CRA38586367K,689228161993,,5251171,Bike - Parts - Cranks & Chainrings,Crank Part shimano fc-5600 safety plate black,Shimano,Black,
{7B264B1A-2015-4DD6-8B61-E757FB4941A2},SEA24298794M,8050040144082,MTB34OX,,Bike - Parts - Suspension,Skf - low-friction dust wiper seal kit - ohlin sx-fusion 34 mm,skf,,34 MM
{CF801366-591D-43A4-A1E1-E75935F073EF},CHA27782488L,5021646044994,C-C8AR,16738,Bike - Parts - Chains,Clarks - aniti-rust bicycle chain - 8sp,clarks,,8SP
{3A797821-9157-4E5E-8EDD-E75C047408D5},87843,710845002908,00.0000.200.290,,Bike - Parts - Cassettes & Freewheels,07a Cs pg-950 11-34 9 speed,Sram,,
{9AA30D9D-6BEE-4F76-B113-E78C04293634},563603,710845809347,00.5018.115.001,,Bike - Parts,Am Db s900 aero hrd rear f20 2000,Sram,,
{3E62B66B-2C0D-419B-89C7-E7B7BF74D3B5},JAG66711518M,4715910024072,96SS3500,CA4434,Bike - Parts - Cables & Housing,Jagwire - road slick stainless sport brake cable - 3500mm,jagwire,,3500MM
{66496F6F-95B4-457D-9E43-E7C61E999350},MUC43351993K,5037835300000,300,,Bike - Parts - Tools,Muc-off - expanding microcell sponge - pink,muc-off,Pink,
{125DF5DB-E9FA-4369-A885-E7E0B993D84D},BRE35510923O,5055308116866,DMR-G-BREN2-THICK-C,DM2910,Bike - Parts - Grips and Tape - Grips,Brendog Flangeless DeathGrip  Thick - Camo,,,
{1CDF3EA9-295E-411D-B622-E8216EB7B913},87837,710845006487,00.0000.200.647,,Bike - Parts - Shifters,Sram - mrx comp 8sp rear shifter - shimano compatible,Shimano,,
{F734BAFE-54AF-47F5-B53F-E850F59FDBF0},DER254307229,836572006207,DROPOUT-99,,Bike - Parts - Derailleurs,Derailleur Hanger dropout 99,wheels manufacturing,,
{6957BB32-E15D-4DF4-A463-E885B573D1E6},REY545444567,847863022059,,22128,Bike - Parts,Reynolds Arx ar atrs atr trs tr disc hub end cap - rear 12x142/148/157,hayes,,12X142/148/157
{D029460B-678D-4092-A9DF-E885C7910C98},SRA46444267M,710845744921,11.2418.002.000,FW6225,Bike - Parts - Cassettes & Freewheels,SRAM Cassette Lockring for 11 Tooth First Cog Aluminum,SRAM,,
{01E9C8D2-8273-41B7-AED8-E8AC45684C56},517616,710845760051,00.5318.003.004,,Bike - Parts - Brakes - Pads,"Sram - organic compound steel disc brake pads - trail, guide, g2",Avid,,
{1432E21C-B12B-4F7B-AEBF-E8CC2956050D},559739,710845798252,00.5018.110.001,,Bike - Parts - Brakes - Levers,Sram - code a1 r disc brake and lever - front or rear hydraulic post mount - 1800mm,Sram,,1800MM
{A7D2E2AC-0FD8-48B3-B762-E8D025FC4771},533381,601479488216,533381,533381,Bike - Parts - Tires,Tire Bontrager connection trail 24 x 2.0 black,Bontrager,,
{D94E8277-B733-40CC-891A-E908FD2FDAFE},ZOO43458359R,ST2916,AT-101+SQR-115 28.6MM,ST2916,Bike - Parts - Seatposts,Zoom - alloy quick release seat clamp - 28.6mm,zoom,,
{B6D24C05-FC03-4225-888D-E94E7452F8A7},WHE34851095K,,250551,250551,Bike - Parts - Electric,Wheels - Derailleur Hanger - Universal - Blk,Whee;s,Black,Universal
{59D07640-F712-41B9-BE8F-E96AECF3592A},411832,601479050024,411832,411832,Bike - Parts - Tubes,Tube Bontrager standard 26x1.75-2.125 presta valve 48mm,Bontrager,,
{E8F4F2FB-521F-4D07-8B0E-E96D2EF9642E},TUB3755333M,072774632435,523W04J3,63243,Bike - Parts - Tubes,Sunlite - 20 x 4.25 tube - 32mm schrader valve (fits sting ray),sunlite,,20 X 4.25
{2E9A9D95-D910-4B5D-9ABD-E96F0DD558B2},FTL22579931K,886745361275,,J1302010029,Bike - Parts - Cables & Housing,Ft Lower cable 385mm black,full tilt,Black,385
{EDC26F6D-B742-487A-A906-E9953044DD7C},SHI61808532R,689228602144,EBRTX805FPRL,BR8761,Bike - Parts - Brakes - BrakeSet,Shimano - tourney br-tx805 resin mechanical disc brake calipers - front/rear,shimano,,
{D1ACDC63-CA9D-4130-8D2F-EAAADF7BCA07},427400,710845409059,11.6215.064.000,,Bike - Parts - Cranks & Chainrings,Truvativ Trushift 22t x 64mm chainring steel black,Truvativ,,
{ECDAAEBF-97FF-47A5-B1B9-EAC5459575B2},1040150,192790444680,EFCM3152E62XL,,Bike - Parts - Cranks & Chainrings,Front Chainwheel fc-m315-2 for rear 78-speed 175mm 36-,Shimano,,
{60FC63A1-F052-4D28-BCB1-EADED37F64D2},QBP42316219H,003510,RM7543,,Bike - Parts - Rims,QBP Rm7543 '11 alex td17 disc road rim black 700c 36h,QBP,BLACK,700C 36H
{B39A9954-DEEC-4058-8C87-EAE5A9BBE0EB},BLM21488300G,689228593701,Y8V398010,,"Bike - Parts - Screws, Bolts and Fasteners","Shimano - xt bl-m8000 slx bl-m7000 brake lever bleed screw w/ o-ring fit for xtr bl-m9020, xt bl-m785",shimano,,
{7F97CB51-7AC2-44DE-A50E-EB1EBDAFC7F2},FCE44459912S,689228886667,Y1R298060,Y1R298060,Bike - Parts - Cranks & Chainrings,FC-E6000 44T Double Chain Ring Cover & Fixing Bolt 5pcs,Shimano,,
{50EA32FF-5E83-480B-8142-EB9B9D432467},W561881,601479803217,W561881,W561881,Bike - Parts - Suspension,Suspension Part trek m10x1x16 alloy 2018 black,Trek,,
{E1723A8B-2FEA-4EA2-BA44-EC4620D73D67},SLM19625469T,192790595924,Y0GT98050,Y0GT98050,Bike - Parts - Shifters,SL-M8100-I R.H. COVER UNIT,Shimano,,
{FDD8D786-A5CA-4709-A847-ECC548BC688E},JB7387449535,015808,741572,741572-27.5,Bike - Parts - Wheels,"J&b 741572 '20 mtb double-wall wheel rear-32h 27.5""",j&b,REAR-32H,"27.5"""
{A0964E2E-5B73-4527-949F-ECDB5DABE69B},546201,844171061664,263-32972-F001,,Bike - Parts - Rims,"Hayes - sun ringle mulefut rim strip - 27.5"" x 60mm",Sun Ringle,,
{E9E0B3B5-3F76-4AEF-A30A-ECF4A280DC3E},DEV28445839E,714401656185,W065-0618,,Bike - Parts - Saddles,Wtb - deva chromoly saddle - black - w's m,wtb,,
{1A58923A-2022-4BAA-9543-ED8AC2626A5B},5253023,192790447506,ESLM315LB,,Bike - Parts - Shifters,Shimano Altus SL-M315-L 3-Speed Left Rapidfire Plus Shifter,Shimano,Black,
{4A18E61E-A661-412C-9C82-EDA4140BBA92},CON104372236T,4019238055641,,TR8077,Bike - Parts - Tires,Continental Grand Prix 5000 S TR Tire - 700 x 32 Tubeless Folding Black/Transparent BlackChili Vectran Breaker LazerGrip ACT,,,
{EF14B114-597B-4EC4-8041-EDAFBB7E881A},BIK32186627M,,#PL01,#PL01,Bike - Parts - Grips and Tape - Grips,Bike Works - screw-on grips - purple - 130mm,bike works,Purple,130
{FCAB083E-EDB8-43DE-845C-EDCEE9BE4449},ACS52903193L,816411002393,63855-0000,,Bike - Parts,"Acs Paws - competition single speed freewheel - 15t, 1/8"", 3/32""",acs,Black/Nickel,"15T, 1/8"", 3/32"" "
{620F37AB-938F-4153-AC37-EE6DC1AB1086},SRA516944994,710845826870,,,Bike - Parts - Chains,Chain Part SRAM PowerLock 12s Road Connector Silver 4 Pack,Sram,Silver,
{05DEB652-23B6-4DF3-A272-EEA5EE7A236B},404600,710845504730,47.2708.114.005,,Bike - Parts - Chains,Chain Sram pc850 114li w pwr.lnk 8spd 1pc,Sram,,
{43FD296F-EB38-49A7-9C89-EEC82571C856},5254490,710845820403,11.6118.060.001,,Bike - Parts - Hubs & Skewers,Bb Part sram axle bolt dub self extracting m1830 bk,Sram,,
{2E9565A3-F7B4-41E3-BD10-EF11CC1D12AE},KSE54945142D,,2020 ETENI 30.9 125,ST5376,Bike - Parts,Ks Eteni dropper seatpost - 30.9mm 125mm black remote not included,ks,,
{5166172E-30CD-494F-9B07-EF2EB3BE6304},433293,689228744677,ISMRT86S2,,Bike - Parts - Brakes,Shim Rotorxt160mmice6-bolt sm-rt86xt160mm6-bolt,Shimano,,
{B01FDDCA-2DE7-48D0-94B8-EF31FDB42D7E},SHI47695772M,689228434929,ESL3S41EALS,,Bike - Parts - Shifters,Shimano - sl-3s41e nexus revoshift lever - black - 3sp,shimano,Black,3 SP
{B4A3BB19-D12C-4B20-B927-F048EC2617AB},12A28172133K,710845674501,00.1915.126.010,,Bike - Parts - Grips and Tape - Tape,12a Bar tape service course black,zipp speed weaponry,,
{08C94D8F-FA0C-4002-BB67-F0555E2819C2},596758,192790447377,IM8120JRRXNA170,,Bike - Parts - Brakes - BrakeSet,Shim Disc brkxtrrpost blbr-m8120pre-bledi-spec ev series color,Shimano,Series Color,
{3A9C9747-779A-4398-B80B-F0872DB21EA6},260301,601479018987,260301,260301,Bike - Parts - Seatposts,Seatpost Part bontrager clamp 36.4mm qr m6 bk carbonfriendly,Bontrager,,
{D96C2F84-6972-44E5-8B75-F1C910F7A34F},5252393,812719025942,FATPAWGRIP-GRY,,Bike - Parts - Grips and Tape - Grips,Wolf Tooth fat paw grips - gray,Wolf Tooth Components,,
{7D380E7E-587D-4ED8-AA27-F25B7BF3F396},REN41444348D,5026190156841,M177-01-AG,HB5294,Bike - Parts,Renthal Fatbar v2 handlebar 31.8mm 30x800mm gold,renthal,,
{945FC0A3-B031-4CC5-929D-F2673BDC0504},W527257,601479567065,W527257,W527257,Bike - Parts - Tubeless Accessories,Rim Tape bontrager tubeless atb 50mm valve,Bontrager,,
{3FD5C6F6-91CF-49ED-A4B6-F2B6A27ADD9E},DIM41734841K,708752238497,SP-2019,ST6134,Bike - Parts - Seatposts,Dimension - two-bold seatpost - matte black - 30.9 x 350,dimension,,
{8CA667FE-666D-4087-B853-F2DDB838DF48},TIR3735191E,072774594443,,59444,Bike - Parts - Tires,Sunlite - alphabite wire tires - 24 x 1.95,sunlite,Black,24 X 1.95
{3124092D-2AC6-4167-BED3-F2E16897B1D8},599909,601842322260,599909,599909,"Bike - Parts - Screws, Bolts and Fasteners",Suspension Part trek rail 29 2020 main pivot hardware kit,Trek,,
{C27F45ED-18AE-4B8B-9234-F304E8DCAFEA},433207,710845713729,11.6218.004.001,,Bike - Parts - Cranks & Chainrings,"Sram - xx1 chainring - 1x9-11sp, 30t",Sram,,30T
{3CDC5D7C-8657-4C66-80A8-F35DCDF22A88},PRO29905705K,723660981044,BEBO1,HB1438,Bike - Parts - Handlebars,Profile Design - boxer bar ends - black,profile design,Black,
{CA24030E-2387-4B92-B69E-F388018913B2},QUA80662032R,708752207257,,WE1223,Bike - Parts - Wheels - Rear,Quality Wheels value double wall series rear wheel - 26 10 x 1 x 135mm rim brake hg 10 black clincher,quality wheels,,
{CDF19B46-A9F5-407B-87BE-F38956824CF9},FOX36449929H,611056190821,213-01-263,,Bike - Parts - Forks - Suspension,Fox Rear shock eyelet flanged bushing each,fox,,
{5F65729A-46EE-4A51-BCB6-F4810CB014FC},FOR24749475R,611056143865,803-00-944,,Bike - Parts - Suspension,Fork Part Fox Dust Wiper Kit Flangeless 32mm Black,Fox,Black,
{E2A67FAE-E0AD-46C9-8AE2-F58D387F9D28},GA325518394W,4260477068750,42411388,,Bike - Parts - Grips and Tape - Grips,Ergon - ga3 lock-on grips - yellow mellow - large,ergon,Yellow MellowL,
{8BD5364B-4788-4081-B237-F58DAFC0070E},5287165,710845872686,00.6718.025.000,,Bike - Parts,Time - atac 13/17 degree cleats,Time Sports,,13/17
{424AA42D-330F-4918-9ABD-F5E318635E5D},AXL29937456M,611056161739,820-09-012-KIT,,Bike - Parts - Forks - Suspension,Fox Factory - 2015 36mm fork 20mm axle converstion kit,fox factory,,"36MM, 20MM"
{CBB412AA-950B-43D8-9BE9-F5F3B673953F},BEA311114134,072774019151,BR611CPZ,1915,Bike - Parts - Bearings,Bearing Loose balls sunlt 14 bgof144,sunlite,,
{45FBEB1F-1471-4941-84B5-F611986E8534},599911,601842322277,599911,599911,Bike - Parts - Suspension,Suspension Part trek abp universal hardware kit 2020 black,Trek,,
{14B44BF1-32E4-4FCA-AD8B-F68594840D42},5254527,710845752414,11.4018.028.009,,Bike - Parts - Suspension,Rockshox - dust seal foam ring set - flangeless 32mm x 41mm - fits blutors-1sid b1 2017 and 32 mm boost forks,Rockshox,Flangeless,32MMX41MM
{23F04D40-AE04-46E7-9A7A-F6B814DA9296},ORA64317036Z,810026608100,60810,LU0325,Bike - Parts - Tubeless Accessories,Orange Seal endurance tubeless tire sealant with twist lock applicator - 8oz,orange seal,,
{548F886B-AC4C-4637-B23F-F6ECC65C0B50},GIA36730416K,002720,14,,Bike - Parts - Frame parts,Giant Hangers '14 trance / lust hangers black,,BLACK,
{BF8A85A5-07AB-4CC2-B496-F7048F18199D},ROC99670574S,710845848346,00.4318.045.001,,Bike - Parts - Forks - Suspension,Rockshox Dust wiper kit - 30mm flangeless low friction dust wipers and 10mm foam rings - judy silverjudy gold boost forks,rockshox,,
{2CDD1B4E-4FDE-4EE1-B51B-F81D4055CB64},84074,689228072978,Y42U98010,,Bike - Parts - Pedals,Shimano - spd sl cleat set - self-aligning mode (sm-sh11),Shimano,,
{3593D39F-43F7-4B6A-91E4-F841AF34E758},W439598,601479400591,W439598,W439598,Bike - Parts - Rims,"Bontrager TLR Rim Strip 29"" x 30mm",Bontrager,,
{610CCB54-A85B-4D1F-AC73-F87B33B9DD62},5289845,710845775420,00.2518.006.010,,Bike - Parts - Chains,Cn Pc1130 120li w pwr.lck 11s 1pcs,Sram,,
{00309611-05F7-4063-9E17-F8F76C471DF4},1042547,847746052661,TP0003,,Bike - Parts - Tubeless Accessories,Stan's Notubes dart tool - refill pack of 5,Stan'S Notubes,,
{65869685-D680-473C-B265-F94932FAAF2D},CHA60973500E,8855627005707,00570,TR0694,Bike - Parts - Tires,Challenge - getaway pro tubeless folding tire - black/tan - 700 x 40,challenge,Black/Tan,700 X 40
{ECF936DC-3ADE-4D73-8A2E-F96837E0BD57},500544,689228072930,Y8GK98100,,Bike - Parts - Brakes,Br-ct91 Brake shoe set 10 pairs product of malaysia for,Shimano,,
{65701E79-C48F-48B8-9E77-F9ADE7C6A403},DIS38802972M,192790452746,,ISMBH90SBMLL200A,Bike - Parts - Brakes - Levers,Disc Brake hose sm-bh90-sbm black banjo 2000mm,shimano,,
{B668D7FF-A219-44F8-9D31-F9E77FD1FB06},W513945,601479295579,W513945,W513945,Bike - Parts - Tubeless Accessories,Rim Tape bontrager tubeless rim valve road tlr 90,Bontrager,,
{2CCD242B-662C-44DE-B9E1-FA5F89CE8415},566765,601479861958,566765,566765,Bike - Parts - Tubeless Accessories,Rim Tape bontrager tubeless 70mm valve black,Bontrager,,
{BBB70412-57C4-4EAC-9A08-FAA024E809B3},543011,710845788482,00.2518.024.020,,Bike - Parts - Chains,Cn Pcxx1 eagle gld 126l pwr.lck 12s 1pcs,Sram,,
{F0643C61-4D24-4913-BE14-FAD505788E5F},582047,847746009887,AS0090,,Bike - Parts - Stems,Schrader Valve hole reducers,Stan'S Notubes,,
{A4E1D5B5-B751-43F8-8F81-FB10DF7157A4},430698,601479164950,430698,430698,Bike - Parts - Tubes,Tube Bontrager standard 26x2.00-2.40 sv48,Bontrager,,
{0EC88C93-F9EC-4983-8551-FB3FB8ADBB8F},RIM35370561K,601479223091,W406892,W406892,Bike - Parts - Tubeless Accessories,"Rim Strip Bontrager TLR 29"" MTB 22.5mm Black",Bontrager,,
{C0B5AC4B-0CAE-4CB1-AC6F-FB52B9D880A1},5292447,192790448282,EPDRS500,,Bike - Parts - Pedals,Shimano - spd-sl pedals w/ cleats - pd-rs500,Shimano,,
{ED7B4522-B72E-4344-BA14-FBA6C7415F61},SHI78535012K,192790622231,ISLM4100RAP,LD3406,Bike - Parts - Shifters,Shimano - deore sl-m4100-r right shift lever - 10sp rapidfire+optical gear display - black,shimano,,
{073EFEB9-0421-4367-852F-FBBD125F78B8},KOO47136264S,760251076253,KS-DR2CF,,Bike - Parts - Brakes - Pads,Kool Stop - dura 2 brake pads - carbon fibre,kool stop,Black Pads,
{D1873C10-A814-441F-B00E-FBE50D7F448F},FTL2210003K,714636023875,,J069506156,Bike - Parts - Cables & Housing,Ft Lower cable 340mm black,full tilt,Black,340
{ADA78CD5-DF17-4B6B-8B1A-FC3CB955304E},MEG31811180M,400310064653,200-1869,,Bike - Parts - Bottom Brackets,Megaexo Road standard bb bb-6200 68mm,full speed ahead,,
{2554794B-D500-4C74-A212-FC3E4F6B5185},HTC53166478K,4711126208428,102001M2XXXX1J01G1X1,PD1430,Bike - Parts,"Ht Components m2 pedals - dual sided clipless aluminum 9/16"" black",ht components,,
{BAC3967D-0367-4424-81A1-FC7E3DF11B9B},432897,689228033894,Y8FA98130,,Bike - Parts - Brakes - Pads,Shimano - r55c plus 1mm road brake pads,Shimano,Black,
{54BD9DD2-75F2-42BC-84A0-FC93B4F1793F},RAC35450618E,821973010052,D30019,CR8254,Bike - Parts - Cranks & Chainrings,Raceface M15 bolt for 2008 evolve and ride,raceface,,
{FDF246CB-F0F6-4CF2-978E-FCC379B13131},527082,689228926172,EBBRS500B,,Bike - Parts - Bottom Brackets,Shimano - hollowtech ii english bottom bracket - bb-rs500 - 68mm,Shimano,Silver,68MM
{9DF412A6-F6B4-444B-9FF9-FDAB0B3F7106},VAL42960270K,601842121306,578872,W578872,Bike - Parts - Tubeless Accessories,Valve Bontrager  Aeolus Pro 3V Tubeless 55mm Black,Bontrager,,
{9C74322D-12C6-425E-A03F-FDD89033151F},MCL318535534,710845655814,11.5015.064.020,,Bike - Parts - Brakes - Levers,Avid - lever internals/svc kit - elixir cr/r/5,avid,,ELIXIR CR/R/5
{B3E9E736-4E12-4FB1-8372-FDE7AC9F8CDC},KHS377177410,010551,KH85-086-115,KH85-086-115-1.5x1700,Bike - Parts - Cables & Housing,Khs - road brake wire - 1.5 x 1700,khs,ROAD,1.5X1700
{C4EC16D5-2A7F-4F11-A187-FE16D8D7EAD1},403698,601479046973,403698,403698,Bike - Parts - Tubes,Tube Bontrager standard 18x1.75-2.125 schrader valve,Bontrager,,
{8D36D57B-DCFD-4DDC-93CF-FE8737CE92AE},WHL52137984K,888571017326,,640166,Bike - Parts - Wheels - Front,"Wheel Master - alloy mountain disc double wall front wheel - 27.5, 21mm",wheel master,,"27.5, 21MM"
{67A5CEBC-A1A4-4544-89FE-FEA0DE21376A},MIC61612858G,4710495438313,CS-H093A 11-42,FW0461,Bike - Parts - Cassettes & Freewheels,Microshift Advent cassette - 9 speed 11-42t black ed coated alloy large cog,microshift,,
{33384A98-9BDE-43FC-9538-FED0CA7C0104},88562,763477004598,IB-2,,Bike - Parts - Tools,Park Tool - i-beam mini folding multi-tool - 10 piece,Park Tool,,10 PIECE
{A421D4E0-0014-44AC-B5B2-FF3AFECB179A},SRA21212070D,,,,Bike - Parts - Suspension,Sram Air piston sealhead,sram,,
{A03319B8-C0F8-45D7-9A76-FF5E40284CD3},574514,821973329857,RNW104X30BLK,,Bike - Parts - Cranks & Chainrings,"Race Face - narrow wide chainring - black - 30t, 104mm",Raceface,Black,"30T, 104MM"
{D6009713-79DE-4DC3-949A-FF63E66EF616},DIS27572962T,4717784038230,TB00237000,,Bike - Parts - Tires,"Maxxis - dissector tubeless folding tire - 60tpi, 3cmaxxterra, exo - 29 x 2.6",maxxis,,29 X 2.6
{5A1DBC22-CA43-41DA-BDE5-FF6F500193DE},SHI47283771R,689228979628,ERDM370SGSS,,Bike - Parts - Derailleurs,Shimano - altus rd-m370-sgs long cage rear rerailleur - 9 sp,shimano,Silver,
{7E059EB2-4478-4287-A55C-FFD51B157BE2},555939,601479722693,555939,555939,Bike - Parts - Wheels - Front,Wheel Front bontrager duster elite tlr 29in 110mm black,Bontrager,,
